PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,GoodRowThemes,CountGoodRowThemes,[],GoodRowThemesFormatted
CGr6c,2b1r1k1/5ppp/2p5/p1p3b1/P1PpN3/1r1P4/1BK1BnPP/3R3R w - - 0 21,e4f2 b3b2 c2b2 e8e2,1834,74,90,1107,advantage attraction middlegame short Rook,https://lichess.org/BbC3fTWm#Some(40),,"['advantage', 'attraction', 'middlegame', 'Rook']",4,"['advantage', 'attraction', 'middlegame', 'Rook']"
2JoOZ,8/4R2p/3p1kp1/2pP4/7P/8/1rr3P1/4R2K b - - 0 34,f6f5 e7f7 f5g4 e1e4 g4h5 f7h7,1915,75,94,1735,endgame long mate mateIn3 rookEndgame Rook,https://lichess.org/yyQNVoyO/black#Some(67),,"['endgame', 'mateIn3', 'Rook']",3,"['endgame', 'mateIn3', 'Rook']"
036i1,4B3/8/1p5p/2pk1bp1/PP1p1p2/2P2P1P/3K2P1/8 b - - 0 40,d5c4 e8f7 f5e6 f7e6,1815,79,95,15537,bishopEndgame endgame mate mateIn2 short Bishop,https://lichess.org/XM1AjaQU/black#Some(79),,"['endgame', 'mateIn2', 'Bishop']",3,"['endgame', 'mateIn2', 'Bishop']"
7VzJ3,r5r1/2p4k/1pP1p2p/1P1pNb2/p2PpP1q/P3P1RP/1Q4RK/8 w - - 11 36,b2b4 f5h3 b4e1 h3g2,2474,76,93,1151,crushing discoveredAttack middlegame short Bishop,https://lichess.org/8OfKr2fz#Some(70),,"['crushing', 'discoveredAttack', 'middlegame', 'Bishop']",4,"['crushing', 'discoveredAttack', 'middlegame', 'Bishop']"
1SJqh,2b1r3/5k1p/p2r2p1/3pRpP1/2pK1P1P/P1B5/1P6/3R4 w - - 3 40,e5d5 d6d5 d4d5 e8d8,1880,74,95,11041,advantage attraction endgame short Rook,https://lichess.org/5UZmFoMF#Some(78),,"['advantage', 'attraction', 'endgame', 'Rook']",4,"['advantage', 'attraction', 'endgame', 'Rook']"
0J1ZJ,r5k1/p3R2p/1p4p1/2pq1pQ1/8/2P3P1/P1P2P1K/8 b - - 3 30,d5d6 g5h4 h7h5 h4c4 g8h8 c4f7 d6e7 f7e7,2205,76,94,8021,advantage endgame veryLong Queen,https://lichess.org/huyoSIB2/black#Some(59),,"['advantage', 'endgame', 'Queen']",3,"['advantage', 'endgame', 'Queen']"
Nnjol,8/8/pk1r1r1p/1p1PR3/5p2/4nB2/4R1PP/6K1 b - - 7 51,f6f5 e2e3 f4e3 e5f5,1871,75,93,2617,advantage capturingDefender endgame short Rook,https://lichess.org/jHJVnT1b/black#Some(101),,"['advantage', 'capturingDefender', 'endgame', 'Rook']",4,"['advantage', 'capturingDefender', 'endgame', 'Rook']"
0YCer,2b2r2/5pkp/P5p1/2pq4/8/3B1P2/P2Q2PP/1r2R1K1 w - - 0 28,e1b1 d5d4 d2f2 d4d3,2228,75,91,2995,advantage deflection endgame short Queen,https://lichess.org/Xna4qcLV#Some(54),,"['advantage', 'deflection', 'endgame', 'Queen']",4,"['advantage', 'deflection', 'endgame', 'Queen']"
0HaEq,4rrk1/1p1q2p1/p2b3p/3p1p2/3Pn3/2P1BQ1P/PP1N1PP1/R4RK1 w - - 0 17,d2e4 d5e4 f3h5 f5f4,2242,85,91,1413,advantage middlegame short Pawn,https://lichess.org/yGMqF0H9#Some(32),Philidor_Defense Philidor_Defense_Other_variations,"['advantage', 'middlegame', 'Pawn']",3,"['advantage', 'middlegame', 'Pawn']"
0hK2J,5R2/pp5p/8/3p4/5R2/P5Pk/B3q3/6K1 w - - 14 41,a2d5 e2e1 f4f1 e1g3 g1h1 g3h2,1906,74,92,1967,endgame exposedKing long mate mateIn3 Queen,https://lichess.org/N9YTAyN1#Some(80),,"['endgame', 'exposedKing', 'mateIn3', 'Queen']",4,"['endgame', 'exposedKing', 'mateIn3', 'Queen']"
