PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,GoodRowThemes,CountGoodRowThemes,[],GoodRowThemesFormatted
0VCUu,8/8/7p/3p1ppk/2bP4/P1pNKPP1/7P/8 w - - 2 42,d3e5 f5f4 g3f4 g5f4 e3f4 c3c2,1855,76,96,7827,advancedPawn crushing endgame long Pawn,https://lichess.org/E8HuKDxs#Some(82),,"['advancedPawn', 'crushing', 'endgame', 'Pawn']",4,"['advancedPawn', 'crushing', 'endgame', 'Pawn']"
0xD4K,3q3k/1p4b1/p1p4p/2P1pp2/1P1r4/PBQ4P/5PP1/4R1K1 w - - 2 30,c3e3 d4d3 e3e2 d3b3,1731,75,96,1833,crushing endgame interference short Rook,https://lichess.org/VMB4ZO6v#Some(58),,"['crushing', 'endgame', 'interference', 'Rook']",4,"['crushing', 'endgame', 'interference', 'Rook']"
08GDa,r1bqk1nr/pp1p1pbp/2n1p1p1/1N4N1/2B1P3/8/PP3PPP/R1BQK2R b KQkq - 1 8,h7h6 b5d6 e8f8 g5f7,1922,74,95,1716,crushing opening short Knight,https://lichess.org/WguKEfcQ/black#Some(15),Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted,"['crushing', 'opening', 'Knight']",3,"['crushing', 'opening', 'Knight']"
673wy,4k3/R7/4K3/3rpp2/6p1/7P/8/8 b - - 0 50,d5d8 a7h7 e8f8 h7h8 f8g7 h8d8,1843,74,93,1455,endgame Rook,https://lichess.org/PhKoQsp3/black#Some(99),,"['endgame', 'Rook']",2,"['endgame', 'Rook']"
cSvVi,6k1/5p1p/R7/5K2/5R2/6P1/2r3P1/7r b - - 8 41,c2g2 a6a8 g8g7 f4g4 g7h6 a8a6 f7f6 a6f6 h6h5 g4g5,1778,75,96,1401,endgame mate mateIn5 rookEndgame veryLong Rook,https://lichess.org/NidmVHr2/black#Some(81),,"['endgame', 'mateIn5', 'Rook']",3,"['endgame', 'mateIn5', 'Rook']"
0WQDx,r3kb1r/pp3ppp/3p1B2/2pNp3/4P3/3P1bPq/PPP1NP1P/R2QR1K1 w kq - 2 14,d5e3 g7f6 e2f4 e5f4 d1f3 f4e3,1622,74,91,1587,advantage hangingPiece long opening Pawn,https://lichess.org/B4qCDv55#Some(26),Sicilian_Defense Sicilian_Defense_Closed,"['advantage', 'hangingPiece', 'opening', 'Pawn']",4,"['advantage', 'hangingPiece', 'opening', 'Pawn']"
rwbfG,8/pp6/4kP2/3p2p1/3P2P1/1P1K4/P7/8 b - - 0 37,e6f6 d3c3 f6e7 c3b4,1608,75,96,1982,endgame King,https://lichess.org/7RkmmbPh/black#Some(73),,"['endgame', 'King']",2,"['endgame', 'King']"
0qke4,5r1k/pR4pp/2p5/2P5/3q1P2/4r1P1/2Q4P/1R3BK1 w - - 1 36,c2b2 e3g3 g1h1 g3g1,1844,75,95,13290,doubleCheck mate mateIn2 middlegame short Rook,https://lichess.org/5WmBicMY#Some(70),,"['doubleCheck', 'mateIn2', 'middlegame', 'Rook']",4,"['doubleCheck', 'mateIn2', 'middlegame', 'Rook']"
rX1U1,8/p5pp/1p1R2k1/8/5P2/6P1/r1r1pKP1/4R3 b - - 5 43,g6h5 e1h1 h5g4 h1h4 g4f5 h4h5 g7g5 h5g5 f5e4 g5e5,1718,75,91,1393,endgame mate mateIn5 rookEndgame veryLong Rook,https://lichess.org/0w1goTAB/black#Some(85),,"['endgame', 'mateIn5', 'Rook']",3,"['endgame', 'mateIn5', 'Rook']"
023VO,8/1kp5/p6R/5p2/1Pr4p/P3BP1P/1b2K1P1/8 w - - 1 40,e2d3 c4c3 d3d2 c3e3,1574,75,89,1281,advantage endgame short Rook,https://lichess.org/OwR67sy3#Some(78),,"['advantage', 'endgame', 'Rook']",3,"['advantage', 'endgame', 'Rook']"
1wnOS,2r1r2k/p4p1p/1p1ppPp1/3q4/2PP1QPP/P7/5P2/R1R3K1 b - - 0 27,c8c4 c1c4 d5c4 a1c1,2271,87,90,1613,advantage clearance endgame short Rook,https://lichess.org/IDy17Sfe/black#Some(53),,"['advantage', 'clearance', 'endgame', 'Rook']",4,"['advantage', 'clearance', 'endgame', 'Rook']"
0EccL,8/1pk3pp/p7/2p1Pp2/8/P3K1P1/1PP4P/8 b - - 1 32,c7c6 e3f4 g7g6 f4g5 c6d7 g5f6,1557,78,95,3050,crushing endgame long pawnEndgame King,https://lichess.org/2MgEypBC/black#Some(63),,"['crushing', 'endgame', 'King']",3,"['crushing', 'endgame', 'King']"
1TBYJ,1rb3rk/2q2p1p/p1pb1p2/3p3Q/5P2/1PNN4/P1P3PP/R4RK1 w - - 1 17,c3e2 c8g4 h5h4 g4e2,1764,75,91,1682,advantage interference middlegame short Bishop,https://lichess.org/IDeom7q1#Some(32),Sicilian_Defense Sicilian_Defense_Marshall_Counterattack,"['advantage', 'interference', 'middlegame', 'Bishop']",4,"['advantage', 'interference', 'middlegame', 'Bishop']"
0ScEw,3r2k1/p4ppp/1p3b2/2n5/1P6/4P3/P1R2PPP/2R3K1 b - - 0 23,c5d3 c1d1 d3b4 d1d8 f6d8 c2c8,1607,75,96,16656,advantage endgame long pin Rook,https://lichess.org/teOcMxn0/black#Some(45),,"['advantage', 'endgame', 'pin', 'Rook']",4,"['advantage', 'endgame', 'pin', 'Rook']"
11AtV,3rk2r/p1p2ppp/2P1p1b1/2p3q1/8/2N2N2/PP1b1PPP/2KQ1B1R w k - 0 18,d1d2 d8d2 f3g5 d2c2,1556,75,88,1663,advantage middlegame queensideAttack short Rook,https://lichess.org/IXTxfegL#Some(34),Queens_Pawn_Game Queens_Pawn_Game_Other_variations,"['advantage', 'middlegame', 'queensideAttack', 'Rook']",4,"['advantage', 'middlegame', 'queensideAttack', 'Rook']"
0Lbpz,r1b1k1nr/p1p2ppp/8/1pbq4/8/2PB1n2/PP1P1PPP/RNBQK2R w KQkq - 0 9,g2f3 d5d3 d1e2 d3e2,1624,75,91,1110,crushing hangingPiece opening short Queen,https://lichess.org/9mcU5LjR#Some(16),Italian_Game Italian_Game_Other_variations,"['crushing', 'hangingPiece', 'opening', 'Queen']",4,"['crushing', 'hangingPiece', 'opening', 'Queen']"
015JI,4r3/pp3kp1/5q2/3P3R/8/2b3PP/P3QP1K/3R4 w - - 1 34,e2c4 f6f2 h2h1 f2f3,1716,75,93,5061,crushing endgame short Queen,https://lichess.org/K311M60I#Some(66),,"['crushing', 'endgame', 'Queen']",3,"['crushing', 'endgame', 'Queen']"
0VoXL,5K2/8/3P1k2/p1p2p1B/b1P2P2/8/P2p4/8 b - - 0 53,d2d1q h5d1 a4d7 d1h5,1633,75,90,1111,crushing defensiveMove endgame short Bishop,https://lichess.org/oUFk2Zgx/black#Some(105),,"['crushing', 'defensiveMove', 'endgame', 'Bishop']",4,"['crushing', 'defensiveMove', 'endgame', 'Bishop']"
